,age,gender,employment_years,employment_status,monthly_income,monthly_expenses,credit_history_years,past_default,residence_type,loan_amount,education,loan_intent,interest_rate,loan_percent_income,credit_score,loan_status,expense_to_income
37174,25,1,5.0,0,5074.0,3151.6,3.0,1,3,3600.0,3,1,11.62,0.71,615.0,0,0.62
37175,28,0,6.0,0,6201.58,3415.82,8.0,0,0,4400.0,0,2,8.9,0.71,671.0,0,0.55
37176,26,1,3.0,0,7064.83,5555.4,4.0,1,0,5012.0,0,0,10.17,0.71,588.0,0,0.79
37177,26,1,3.0,0,7050.25,4929.22,3.0,0,3,5000.0,4,4,11.01,0.71,671.0,0,0.7
37178,37,0,13.0,0,7896.67,5651.7,12.0,0,0,5600.0,4,4,10.74,0.71,645.0,1,0.72
37179,33,1,8.0,0,5076.67,3402.56,9.0,1,3,3600.0,1,1,13.23,0.71,615.0,0,0.67
37180,22,0,0.0,2,10047.67,8184.93,4.0,1,0,7125.0,1,4,7.51,0.71,628.0,0,0.81
37181,36,1,14.0,0,14102.83,9680.28,11.0,1,0,10000.0,3,0,6.92,0.71,660.0,0,0.69
37182,35,0,13.0,0,7051.5,5800.52,6.0,1,3,5000.0,0,5,7.74,0.71,630.0,0,0.82
37183,38,1,14.0,0,14103.33,10961.96,11.0,1,0,10000.0,3,2,15.62,0.71,672.0,0,0.78
37184,24,1,1.0,1,14103.33,8268.74,2.0,0,3,10000.0,1,2,11.14,0.71,671.0,0,0.59
37185,22,1,1.0,1,7900.75,3667.03,2.0,1,1,5600.0,1,4,11.01,0.71,668.0,0,0.46
37186,30,1,10.0,0,11287.5,6623.17,10.0,0,0,8000.0,0,4,16.02,0.71,627.0,0,0.59
37187,42,1,19.0,0,7478.92,5628.76,12.0,1,0,5300.0,3,0,8.38,0.71,587.0,0,0.75
37188,23,1,1.0,1,14111.25,9194.86,3.0,1,0,10000.0,1,0,11.04,0.71,584.0,0,0.65
37189,23,1,0.0,2,5080.33,2539.43,3.0,0,2,3600.0,0,1,6.46,0.71,564.0,0,0.5
37190,22,0,0.0,2,7091.75,5167.61,2.0,1,0,5025.0,4,5,11.01,0.71,633.0,0,0.73
37191,24,1,0.0,2,5080.67,3040.89,3.0,1,3,3600.0,0,0,11.36,0.71,593.0,0,0.6
37192,25,0,0.0,2,7056.5,4282.78,3.0,1,2,5000.0,3,2,8.59,0.71,632.0,0,0.61
37193,28,1,5.0,0,7056.83,4451.76,7.0,1,0,5000.0,0,2,6.99,0.71,686.0,0,0.63
37194,31,1,6.0,0,5645.58,4018.48,7.0,0,0,4000.0,4,5,12.73,0.71,623.0,0,0.71
37195,35,0,7.0,0,7057.92,4890.74,8.0,1,3,5000.0,4,4,10.27,0.71,695.0,0,0.69
37196,25,1,4.0,0,8469.83,5276.97,2.0,1,3,6000.0,4,5,8.94,0.71,579.0,0,0.62
37197,22,0,0.0,2,5081.92,3297.25,3.0,1,2,3600.0,0,1,11.01,0.71,545.0,0,0.65
37198,28,0,10.0,0,7059.75,4276.88,8.0,0,0,5000.0,0,0,11.71,0.71,690.0,0,0.61
37199,27,1,5.0,0,8472.08,6264.28,4.0,0,0,6000.0,4,5,10.0,0.71,694.0,0,0.74
37200,29,1,5.0,0,33889.0,23205.17,8.0,0,3,24000.0,0,2,17.8,0.71,656.0,1,0.68
37201,40,0,18.0,0,7060.58,5241.12,12.0,1,3,5000.0,0,4,12.55,0.71,658.0,0,0.74
37202,30,0,6.0,0,8472.92,6064.45,6.0,1,0,6000.0,4,0,11.01,0.71,492.0,0,0.72
37203,30,1,7.0,0,8473.58,5328.89,6.0,0,3,6000.0,0,5,6.09,0.71,666.0,0,0.63
37204,37,1,15.0,0,7896.17,6748.81,12.0,0,0,5591.0,0,0,10.67,0.71,705.0,1,0.85
37205,29,1,6.0,0,8477.67,4123.72,5.0,1,2,6000.0,1,4,5.42,0.71,603.0,0,0.49
37206,26,0,3.0,0,7667.0,5760.07,3.0,1,0,5425.0,1,2,8.49,0.71,631.0,0,0.75
37207,22,0,0.0,2,4239.83,3048.09,3.0,1,0,3000.0,1,1,15.05,0.71,658.0,0,0.72
37208,28,1,7.0,0,2826.58,1241.33,8.0,1,2,2000.0,4,4,11.12,0.71,562.0,0,0.44
37209,27,0,5.0,0,17065.67,10451.81,9.0,1,3,12075.0,4,0,12.42,0.71,668.0,0,0.61
37210,29,0,7.0,0,7066.75,4744.3,7.0,1,0,5000.0,0,4,11.34,0.71,631.0,0,0.67
37211,41,0,19.0,0,7068.42,4732.16,12.0,0,0,5000.0,0,4,12.69,0.71,695.0,0,0.67
37212,36,0,14.0,0,8482.75,5404.18,13.0,1,3,6000.0,3,5,12.54,0.71,641.0,0,0.64
37213,27,0,3.0,0,17072.58,11418.7,10.0,0,3,12075.0,0,2,12.42,0.71,610.0,0,0.67
37214,27,0,9.0,0,17075.25,11543.96,10.0,0,3,12075.0,0,5,12.42,0.71,712.0,0,0.68
37215,30,1,6.0,0,5656.5,4527.94,8.0,1,0,4000.0,3,5,7.16,0.71,640.0,0,0.8
37216,27,1,6.0,0,11313.58,7119.57,8.0,1,0,8000.0,3,4,6.17,0.71,659.0,0,0.63
37217,23,0,0.0,2,7071.0,3901.56,3.0,1,0,5000.0,3,4,11.12,0.71,653.0,0,0.55
37218,22,1,0.0,2,10606.67,6117.83,2.0,1,0,7500.0,1,1,11.01,0.71,598.0,0,0.58
37219,29,0,6.0,0,5091.33,4389.3,10.0,1,3,3600.0,3,3,15.27,0.71,607.0,0,0.86
37220,24,1,0.0,2,7071.58,5510.87,4.0,0,3,5000.0,1,0,10.38,0.71,644.0,0,0.78
37221,36,0,14.0,0,8486.92,4647.05,13.0,1,0,6000.0,1,4,12.69,0.71,664.0,0,0.55
37222,28,1,2.0,1,22553.67,18129.04,6.0,1,0,15944.0,0,1,13.03,0.71,596.0,0,0.8
37223,33,0,12.0,0,7072.83,4835.39,6.0,1,3,5000.0,1,4,9.42,0.71,629.0,0,0.68
37224,22,1,1.0,1,8650.58,7420.35,4.0,0,3,6115.0,4,1,9.4,0.71,690.0,0,0.86
37225,39,1,13.0,0,6083.83,3748.47,17.0,1,3,4300.0,3,0,7.49,0.71,597.0,0,0.62
37226,23,0,0.0,2,4952.08,3156.12,2.0,0,3,3500.0,4,5,8.0,0.71,622.0,0,0.64
37227,24,1,2.0,1,7074.92,4411.84,4.0,1,0,5000.0,0,4,11.11,0.71,646.0,0,0.62
37228,24,1,0.0,2,14150.33,7911.79,3.0,1,0,10000.0,0,5,5.99,0.71,498.0,0,0.56
37229,22,1,0.0,2,7075.33,4301.28,2.0,1,0,5000.0,1,1,6.03,0.71,667.0,0,0.61
37230,29,0,9.0,0,8490.58,5213.9,6.0,1,3,6000.0,1,3,11.49,0.71,664.0,0,0.61
37231,26,0,5.0,0,7075.5,4176.18,4.0,1,0,5000.0,0,1,9.88,0.71,703.0,0,0.59
37232,38,0,14.0,0,7075.58,5399.53,11.0,0,3,5000.0,3,3,12.42,0.71,688.0,0,0.76
37233,23,1,2.0,1,8491.17,7188.95,3.0,0,3,6000.0,3,5,6.99,0.71,673.0,0,0.85
37234,24,0,0.0,2,7076.33,4621.37,2.0,0,0,5000.0,0,2,10.2,0.71,657.0,0,0.65
37235,25,1,3.0,0,8491.75,5271.01,4.0,1,0,6000.0,3,5,10.62,0.71,627.0,0,0.62
37236,26,0,7.0,0,7076.5,4266.1,2.0,1,3,5000.0,0,1,17.39,0.71,665.0,0,0.6
37237,30,0,7.0,0,9797.08,7129.81,5.0,1,3,6922.0,4,0,13.23,0.71,575.0,0,0.73
37238,32,0,6.0,0,7076.83,4697.75,7.0,0,3,5000.0,4,4,7.41,0.71,586.0,0,0.66
37239,26,0,7.0,0,7077.17,4047.25,4.0,1,0,5000.0,0,4,11.01,0.71,680.0,0,0.57
37240,31,1,11.0,0,7077.58,3883.11,6.0,1,0,5000.0,3,4,11.71,0.71,642.0,0,0.55
37241,24,1,1.0,1,4954.42,3478.98,4.0,1,1,3500.0,0,3,9.32,0.71,577.0,0,0.7
37242,39,1,16.0,0,12565.83,7685.08,12.0,0,0,8877.0,3,1,7.4,0.71,617.0,0,0.61
37243,32,0,11.0,0,1274.0,1016.68,5.0,0,3,900.0,1,3,10.28,0.71,657.0,1,0.8
37244,29,1,7.0,0,7077.83,4641.73,5.0,1,0,5000.0,1,3,5.99,0.71,636.0,0,0.66
37245,23,1,1.0,1,5662.5,4087.02,4.0,0,3,4000.0,1,5,15.23,0.71,705.0,0,0.72
37246,24,0,1.0,1,11069.33,5694.57,4.0,1,0,7819.0,0,1,11.01,0.71,635.0,0,0.51
37247,22,0,0.0,2,6795.5,6140.26,2.0,0,3,4800.0,3,0,16.7,0.71,689.0,1,0.9
37248,27,0,4.0,0,5797.67,4864.21,4.0,0,3,4095.0,3,5,10.44,0.71,599.0,0,0.84
37249,28,0,4.0,0,7079.08,5051.52,5.0,1,0,5000.0,0,1,7.43,0.71,538.0,0,0.71
37250,29,0,5.0,0,10618.67,8465.88,9.0,0,3,7500.0,1,3,11.03,0.71,706.0,0,0.8
37251,31,1,8.0,0,5663.5,4519.87,9.0,0,3,4000.0,1,2,5.79,0.71,690.0,0,0.8
37252,23,1,2.0,1,9842.83,7254.67,2.0,0,0,6950.0,0,3,13.67,0.71,532.0,1,0.74
37253,33,1,9.0,0,5098.58,4334.42,5.0,1,3,3600.0,0,1,13.8,0.71,653.0,0,0.85
37254,30,1,7.0,0,7081.92,5545.52,5.0,1,3,5000.0,3,4,11.71,0.71,662.0,0,0.78
37255,24,0,3.0,0,14165.33,7714.67,2.0,1,2,10000.0,3,1,7.49,0.71,590.0,0,0.54
37256,23,1,3.0,0,5099.83,3800.22,2.0,1,0,3600.0,3,5,5.99,0.71,558.0,0,0.75
37257,29,0,6.0,0,7084.42,3643.22,6.0,1,1,5000.0,3,4,11.14,0.71,609.0,0,0.51
37258,22,0,0.0,2,3401.0,2661.87,4.0,0,3,2400.0,3,0,11.48,0.71,673.0,0,0.78
37259,25,0,0.0,2,4283.92,3134.7,4.0,0,0,3023.0,0,0,11.62,0.71,638.0,1,0.73
37260,32,1,6.0,0,4979.17,4450.62,7.0,0,3,3513.0,1,5,11.07,0.71,621.0,1,0.89
37261,38,1,16.0,0,7374.75,4398.67,10.0,0,0,5203.0,4,0,15.95,0.71,625.0,1,0.6
37262,29,0,5.0,0,5067.75,3928.71,7.0,1,0,3575.0,4,4,11.49,0.71,563.0,0,0.78
37263,29,0,7.0,0,7087.92,6223.03,6.0,1,3,5000.0,0,1,11.01,0.71,572.0,0,0.88
37264,33,1,10.0,0,7088.5,3929.61,6.0,1,0,5000.0,3,4,11.71,0.71,679.0,0,0.55
37265,25,0,2.0,1,5670.92,3064.33,2.0,1,0,4000.0,3,4,10.75,0.71,604.0,0,0.54
37266,32,1,9.0,0,14177.83,10128.99,9.0,0,3,10000.0,1,4,14.79,0.71,598.0,0,0.71
37267,34,1,12.0,0,14178.5,8351.96,12.0,0,0,10000.0,0,4,14.58,0.71,655.0,0,0.59
37268,26,0,4.0,0,5813.42,4796.29,3.0,1,3,4100.0,4,3,10.59,0.71,610.0,0,0.83
37269,23,0,0.0,2,7090.92,5024.89,3.0,0,0,5000.0,0,4,10.53,0.71,577.0,0,0.71
37270,37,1,15.0,0,7091.33,4333.83,16.0,1,0,5000.0,2,3,11.02,0.71,675.0,0,0.61
37271,27,1,7.0,0,4254.92,3682.78,7.0,1,3,3000.0,1,0,11.01,0.71,732.0,0,0.87
37272,24,1,6.0,0,7091.67,5249.47,3.0,0,0,5000.0,1,0,6.03,0.71,624.0,0,0.74
37273,26,1,5.0,0,17096.17,11095.63,8.0,1,3,12052.0,0,5,12.02,0.7,672.0,0,0.65
37274,31,1,10.0,0,3310.92,2185.46,6.0,1,3,2334.0,1,2,6.49,0.7,675.0,0,0.66
37275,22,1,0.0,2,4539.58,3831.86,4.0,0,3,3200.0,4,4,11.01,0.7,674.0,0,0.84
37276,23,1,3.0,0,4965.58,3764.28,2.0,1,0,3500.0,0,1,5.42,0.7,646.0,0,0.76
37277,27,1,7.0,0,7095.08,5799.82,5.0,0,3,5000.0,0,4,9.63,0.7,671.0,0,0.82
37278,23,1,0.0,2,8514.92,5554.56,2.0,1,3,6000.0,0,1,11.01,0.7,623.0,0,0.65
37279,22,1,0.0,2,2554.5,1319.61,4.0,1,2,1800.0,0,5,11.89,0.7,634.0,0,0.52
37280,27,1,2.0,1,5109.08,4115.77,10.0,0,0,3600.0,0,1,8.88,0.7,664.0,0,0.81
37281,32,1,10.0,0,2838.42,1680.4,9.0,0,0,2000.0,0,2,12.99,0.7,640.0,1,0.59
37282,34,0,13.0,0,9083.33,6665.9,7.0,1,3,6400.0,0,3,11.01,0.7,694.0,0,0.73
37283,30,1,5.0,0,9084.92,7088.85,7.0,1,3,6400.0,0,1,6.62,0.7,641.0,0,0.78
37284,25,1,1.0,1,7098.08,4228.76,3.0,0,3,5000.0,3,1,11.71,0.7,718.0,0,0.6
37285,27,0,4.0,0,6388.33,3307.67,8.0,1,1,4500.0,1,0,9.63,0.7,669.0,0,0.52
37286,23,0,0.0,2,3123.33,1918.17,3.0,0,0,2200.0,4,2,11.01,0.7,683.0,1,0.61
37287,24,0,0.0,2,14198.92,7048.58,2.0,0,2,10000.0,4,4,7.49,0.7,641.0,0,0.5
37288,23,1,0.0,2,7099.75,4893.93,2.0,1,0,5000.0,0,3,7.14,0.7,650.0,0,0.69
37289,32,0,6.0,0,7100.83,3918.21,6.0,0,0,5000.0,1,3,11.47,0.7,680.0,0,0.55
37290,22,1,0.0,2,9089.58,6740.79,3.0,0,0,6400.0,0,3,9.88,0.7,686.0,0,0.74
37291,24,0,1.0,1,2840.5,1522.77,2.0,1,0,2000.0,3,4,14.27,0.7,622.0,0,0.54
37292,24,1,1.0,1,14203.5,10738.35,2.0,1,0,10000.0,0,1,7.49,0.7,578.0,0,0.76
37293,23,0,0.0,2,3551.08,2315.94,2.0,1,3,2500.0,4,1,6.39,0.7,623.0,0,0.65
37294,30,1,5.0,0,4971.67,3102.12,5.0,1,2,3500.0,3,3,6.99,0.7,576.0,0,0.62
37295,29,0,5.0,0,5078.33,3574.96,6.0,1,0,3575.0,1,2,11.49,0.7,676.0,0,0.7
37296,22,1,0.0,2,6392.67,3753.8,2.0,0,0,4500.0,3,1,5.42,0.7,618.0,0,0.59
37297,28,1,5.0,0,7104.33,4386.09,9.0,1,0,5000.0,1,3,6.99,0.7,681.0,0,0.62
37298,37,1,17.0,0,7105.0,4529.62,16.0,1,0,5000.0,0,4,11.01,0.7,651.0,0,0.64
37299,23,1,0.0,2,11368.08,7079.72,2.0,1,0,8000.0,0,1,5.79,0.7,570.0,0,0.62
37300,34,0,13.0,0,10232.17,6216.5,5.0,0,0,7200.0,3,2,13.49,0.7,612.0,1,0.61
37301,35,0,13.0,0,20054.67,15119.32,13.0,0,0,14110.0,0,4,8.49,0.7,635.0,0,0.75
37302,23,1,3.0,0,12082.58,7981.97,4.0,1,0,8500.0,3,3,5.42,0.7,613.0,0,0.66
37303,40,0,15.0,0,12574.17,9546.44,12.0,1,0,8845.0,3,3,7.8,0.7,585.0,0,0.76
37304,24,0,1.0,1,17072.17,11700.8,3.0,1,3,12009.0,3,2,11.26,0.7,589.0,0,0.69
37305,22,1,0.0,2,9098.92,4869.82,3.0,1,0,6400.0,3,1,9.88,0.7,590.0,0,0.54
37306,27,1,5.0,0,4265.17,2663.12,8.0,1,3,3000.0,3,3,11.01,0.7,689.0,0,0.62
37307,21,1,1.0,1,5118.5,3560.95,3.0,1,3,3600.0,3,1,7.88,0.7,605.0,0,0.7
37308,22,0,1.0,1,9099.58,5753.7,2.0,1,0,6400.0,3,4,5.99,0.7,538.0,0,0.63
37309,22,1,0.0,2,1990.67,1411.39,4.0,0,0,1400.0,0,2,14.91,0.7,535.0,1,0.71
37310,24,1,4.0,0,4977.33,2924.02,4.0,1,0,3500.0,0,3,8.89,0.7,566.0,0,0.59
37311,29,1,7.0,0,11376.92,7618.81,8.0,0,0,8000.0,1,0,7.49,0.7,670.0,0,0.67
37312,23,0,2.0,1,11093.08,8358.95,4.0,1,0,7800.0,1,5,11.01,0.7,559.0,0,0.75
37313,34,0,13.0,0,7112.08,5508.21,7.0,0,3,5000.0,1,0,9.91,0.7,658.0,0,0.77
37314,33,0,7.0,0,17071.67,13100.77,9.0,1,0,12000.0,3,4,7.51,0.7,684.0,0,0.77
37315,28,0,5.0,0,1976.08,1627.31,7.0,1,3,1389.0,1,5,16.37,0.7,618.0,0,0.82
37316,25,1,1.0,1,3166.92,1883.64,3.0,1,3,2226.0,1,3,9.3,0.7,594.0,0,0.59
37317,26,1,2.0,1,3983.67,2678.39,2.0,1,3,2800.0,0,3,10.0,0.7,650.0,0,0.67
37318,32,1,7.0,0,3699.17,2646.6,8.0,1,0,2600.0,4,2,7.49,0.7,615.0,0,0.72
37319,27,1,3.0,0,6403.25,4179.24,7.0,0,0,4500.0,3,0,8.88,0.7,540.0,0,0.65
37320,32,0,8.0,0,3984.42,3367.56,6.0,0,0,2800.0,1,2,12.17,0.7,666.0,1,0.85
37321,28,1,4.0,0,4269.17,3262.91,4.0,1,3,3000.0,3,0,12.31,0.7,655.0,0,0.76
37322,24,1,0.0,2,9250.83,5914.38,3.0,1,3,6500.0,1,5,8.63,0.7,676.0,0,0.64
37323,29,0,0.0,2,9963.08,6713.03,10.0,1,3,7000.0,3,5,11.11,0.7,657.0,0,0.67
37324,23,0,2.0,1,17080.25,13581.49,2.0,1,3,12000.0,4,1,11.11,0.7,611.0,0,0.8
37325,37,0,19.0,0,4270.33,2403.04,11.0,1,0,3000.0,0,3,15.23,0.7,679.0,0,0.56
37326,27,1,4.0,0,17081.5,13021.57,5.0,1,3,12000.0,3,4,7.18,0.7,559.0,0,0.76
37327,23,0,2.0,1,5694.17,3178.91,4.0,1,0,4000.0,3,1,11.49,0.7,623.0,0,0.56
37328,28,0,2.0,1,11391.08,8994.22,7.0,1,0,8000.0,4,1,7.07,0.7,618.0,0,0.79
37329,22,1,0.0,2,2705.42,2399.02,3.0,0,3,1900.0,3,0,7.29,0.7,571.0,1,0.89
37330,23,0,1.0,1,17087.33,13382.34,2.0,0,3,12000.0,0,4,11.11,0.7,595.0,0,0.78
37331,28,1,7.0,0,17087.67,13480.74,6.0,1,3,12000.0,1,2,5.79,0.7,630.0,0,0.79
37332,26,0,2.0,1,17088.33,10415.97,2.0,0,0,12000.0,1,5,13.57,0.7,658.0,0,0.61
37333,28,1,4.0,0,8546.08,5061.78,7.0,0,0,6000.0,1,0,8.61,0.7,661.0,0,0.59
37334,25,1,2.0,1,12061.75,6215.56,5.0,0,0,8468.0,3,0,5.94,0.7,657.0,0,0.52
37335,27,0,6.0,0,4274.0,3320.12,8.0,0,3,3000.0,0,5,11.01,0.7,634.0,0,0.78
37336,23,1,3.0,0,17099.0,14140.92,2.0,1,3,12000.0,3,4,11.11,0.7,545.0,0,0.83
37337,33,0,9.0,0,34877.83,19582.46,11.0,1,0,24476.0,0,4,11.8,0.7,645.0,0,0.56
37338,22,1,0.0,2,8552.0,6144.7,4.0,1,0,6000.0,1,5,11.01,0.7,678.0,0,0.72
37339,24,1,0.0,2,4276.17,2984.43,3.0,0,3,3000.0,0,0,11.01,0.7,609.0,1,0.7
37340,22,1,0.0,2,8552.42,5405.02,4.0,1,0,6000.0,3,4,11.01,0.7,519.0,0,0.63
37341,33,1,13.0,0,12545.83,9550.07,7.0,1,0,8800.0,1,3,10.59,0.7,619.0,0,0.76
37342,32,1,12.0,0,8554.33,4989.19,5.0,1,3,6000.0,3,0,11.71,0.7,564.0,0,0.58
37343,37,0,17.0,0,4277.25,3576.43,13.0,0,0,3000.0,4,0,6.17,0.7,615.0,1,0.84
37344,24,0,3.0,0,9267.58,7071.08,3.0,0,3,6500.0,0,1,9.88,0.7,595.0,0,0.76
37345,22,0,1.0,1,2566.67,2043.02,2.0,1,0,1800.0,1,5,8.49,0.7,586.0,0,0.8
37346,26,0,5.0,0,8556.25,5506.94,3.0,0,0,6000.0,0,1,9.88,0.7,654.0,0,0.64
37347,23,1,2.0,1,7986.33,5790.17,4.0,1,3,5600.0,1,3,11.12,0.7,680.0,0,0.73
37348,27,0,3.0,0,3594.0,3099.49,3.0,0,3,2520.0,1,0,9.34,0.7,660.0,0,0.86
37349,43,1,19.0,0,12586.42,10143.97,13.0,1,0,8825.0,0,1,7.88,0.7,639.0,0,0.81
37350,32,1,12.0,0,3708.25,2671.69,10.0,1,0,2600.0,1,4,7.49,0.7,638.0,0,0.72
37351,23,1,0.0,2,9270.67,7326.66,3.0,0,3,6500.0,1,1,8.0,0.7,603.0,0,0.79
37352,22,0,0.0,2,7131.5,4260.3,4.0,0,3,5000.0,4,5,11.14,0.7,648.0,0,0.6
37353,27,0,3.0,0,4279.5,3744.48,9.0,1,3,3000.0,3,4,11.83,0.7,627.0,0,0.87
37354,33,1,10.0,0,11697.33,8570.19,9.0,0,0,8200.0,4,3,13.85,0.7,642.0,0,0.73
37355,26,1,0.0,2,10874.58,8003.1,5.0,0,3,7622.0,1,4,15.58,0.7,609.0,1,0.74
37356,32,0,7.0,0,4806.83,3498.5,9.0,1,3,3369.0,0,1,9.82,0.7,692.0,0,0.73
37357,24,1,6.0,0,4994.17,3125.72,3.0,1,0,3500.0,1,3,7.88,0.7,576.0,0,0.63
37358,32,0,5.0,0,4281.08,2499.72,10.0,0,3,3000.0,0,3,7.49,0.7,607.0,0,0.58
37359,22,1,0.0,2,2568.75,1884.33,2.0,1,0,1800.0,1,1,8.49,0.7,538.0,0,0.73
37360,24,1,2.0,1,4281.42,3021.66,4.0,1,3,3000.0,0,3,12.73,0.7,674.0,0,0.71
37361,24,1,2.0,1,9276.75,6675.84,3.0,1,3,6500.0,1,1,8.31,0.7,684.0,0,0.72
37362,24,1,4.0,0,9276.75,5449.75,3.0,1,3,6500.0,1,2,9.21,0.7,632.0,0,0.59
37363,23,1,0.0,2,4281.58,3495.1,2.0,1,3,3000.0,1,1,17.93,0.7,497.0,0,0.82
37364,26,1,5.0,0,9990.5,6165.86,3.0,1,3,7000.0,1,4,7.49,0.7,608.0,0,0.62
37365,24,0,0.0,2,6993.5,4072.82,2.0,0,0,4900.0,1,1,10.96,0.7,622.0,1,0.58
37366,26,1,4.0,0,3568.17,2152.22,2.0,0,3,2500.0,1,0,8.9,0.7,648.0,0,0.6
37367,23,1,0.0,2,4282.0,3651.27,3.0,1,3,3000.0,3,3,6.62,0.7,564.0,0,0.85
37368,27,0,4.0,0,6851.75,4088.2,5.0,1,3,4800.0,1,3,12.21,0.7,649.0,0,0.6
37369,24,0,2.0,1,4282.67,3436.76,3.0,1,0,3000.0,1,3,6.91,0.7,666.0,0,0.8
37370,25,1,3.0,0,4282.75,3487.05,4.0,1,0,3000.0,0,0,9.91,0.7,605.0,0,0.81
37371,23,0,0.0,2,9279.33,5587.17,2.0,0,3,6500.0,3,4,8.0,0.7,633.0,0,0.6
37372,32,1,7.0,0,4998.58,4179.4,6.0,0,3,3500.0,1,2,10.65,0.7,650.0,1,0.84
37373,22,0,4.0,0,4284.5,2502.76,2.0,1,3,3000.0,0,4,11.49,0.7,695.0,0,0.58
37374,26,1,1.0,1,8569.42,6269.35,2.0,1,0,6000.0,0,0,9.88,0.7,546.0,0,0.73
37375,37,0,15.0,0,4285.33,3669.53,13.0,1,3,3000.0,1,5,7.51,0.7,565.0,0,0.86
37376,25,0,4.0,0,8570.92,6135.74,3.0,0,3,6000.0,4,3,10.0,0.7,660.0,0,0.72
37377,22,1,0.0,2,4285.58,2873.79,2.0,0,0,3000.0,3,3,6.03,0.7,626.0,0,0.67
37378,29,0,8.0,0,4286.08,2650.72,5.0,0,3,3000.0,1,3,12.69,0.7,674.0,0,0.62
37379,30,1,9.0,0,14287.67,9421.61,8.0,0,0,10000.0,1,5,11.12,0.7,668.0,0,0.66
37380,24,1,3.0,0,8573.08,6876.96,3.0,1,3,6000.0,3,3,6.03,0.7,561.0,0,0.8
37381,27,1,5.0,0,8573.92,6291.57,4.0,1,3,6000.0,1,0,9.89,0.7,670.0,0,0.73
37382,22,0,0.0,2,4287.25,3041.02,2.0,1,3,3000.0,1,3,8.61,0.7,649.0,0,0.71
37383,43,0,22.0,0,12577.75,8839.65,13.0,1,0,8800.0,4,2,7.88,0.7,632.0,0,0.7
37384,29,0,9.0,0,9290.67,6311.42,9.0,1,0,6500.0,3,2,11.01,0.7,620.0,0,0.68
37385,26,1,6.0,0,4288.0,3692.9,2.0,1,3,3000.0,1,3,11.83,0.7,666.0,0,0.86
37386,26,0,3.0,0,4424.0,3707.5,4.0,1,3,3095.0,1,1,14.06,0.7,649.0,0,0.84
37387,29,0,7.0,0,11578.25,9463.79,10.0,1,0,8100.0,1,1,16.49,0.7,690.0,0,0.82
37388,29,0,3.0,0,11574.42,8672.88,10.0,1,0,8097.0,4,5,16.22,0.7,591.0,0,0.75
37389,22,1,0.0,2,4574.33,3699.63,4.0,0,0,3200.0,3,1,6.73,0.7,657.0,0,0.81
37390,25,0,2.0,1,4574.75,3495.41,3.0,1,0,3200.0,1,0,7.74,0.7,661.0,0,0.76
37391,30,1,7.0,0,4288.92,2558.55,9.0,0,0,3000.0,0,1,15.33,0.7,685.0,0,0.6
37392,27,1,7.0,0,4288.92,3157.55,5.0,1,3,3000.0,3,1,8.94,0.7,621.0,0,0.74
37393,32,1,8.0,0,8578.75,6277.77,7.0,1,0,6000.0,3,0,12.43,0.7,610.0,0,0.73
37394,24,0,0.0,2,10295.67,7767.47,3.0,1,0,7200.0,1,3,11.01,0.7,670.0,0,0.75
37395,26,1,4.0,0,12075.33,7002.18,6.0,1,0,8444.0,1,3,6.4,0.7,575.0,0,0.58
37396,32,1,12.0,0,8581.58,4610.22,7.0,1,0,6000.0,0,0,12.99,0.7,599.0,0,0.54
37397,28,1,5.0,0,4290.92,2977.76,10.0,1,3,3000.0,1,3,10.25,0.7,563.0,0,0.69
37398,27,0,3.0,0,2661.83,1968.85,7.0,1,3,1861.0,4,1,12.61,0.7,638.0,0,0.74
37399,27,0,4.0,0,8582.33,5870.8,5.0,1,3,6000.0,1,0,13.43,0.7,639.0,0,0.68
37400,22,0,4.0,0,8582.58,6833.33,2.0,0,0,6000.0,3,5,7.88,0.7,641.0,0,0.8
37401,25,1,4.0,0,12092.92,8478.33,5.0,1,0,8454.0,0,0,6.17,0.7,695.0,0,0.7
37402,24,1,2.0,1,5722.17,3662.6,2.0,0,3,4000.0,0,1,14.75,0.7,665.0,1,0.64
37403,26,1,2.0,1,3576.42,2528.28,3.0,1,3,2500.0,0,0,9.12,0.7,592.0,0,0.71
37404,23,1,0.0,2,4577.83,3293.59,4.0,0,0,3200.0,0,3,6.88,0.7,588.0,0,0.72
37405,23,1,3.0,0,11445.0,8741.65,4.0,1,0,8000.0,0,1,9.61,0.7,604.0,0,0.76
37406,28,0,5.0,0,4006.42,2804.92,7.0,0,3,2800.0,1,5,16.77,0.7,612.0,1,0.7
37407,22,1,0.0,2,4292.67,3154.16,3.0,1,0,3000.0,1,4,6.03,0.7,632.0,0,0.73
37408,38,1,11.0,0,8585.92,6394.04,14.0,0,0,6000.0,3,4,10.99,0.7,602.0,0,0.74
37409,23,0,1.0,1,7992.25,6058.4,4.0,1,0,5585.0,1,0,11.66,0.7,637.0,0,0.76
37410,26,0,1.0,1,6751.58,5946.38,4.0,0,3,4718.0,0,0,16.22,0.7,590.0,1,0.88
37411,43,1,21.0,0,40069.75,26673.24,11.0,1,0,28000.0,1,2,9.91,0.7,702.0,0,0.67
37412,27,1,2.0,1,4293.33,2513.73,5.0,1,3,3000.0,3,5,11.83,0.7,513.0,0,0.59
